timestamp[us],temp[celsius],ax[m/s^2],ay[m/s^2],az[m/s^2],gx[rad/s],gy[rad/s],gz[rad/s]
21563783,31.4644,-0.043567,0.0140571,9.82029,-8.13452e-05,-2.24421e-05,5.23474e-05
21572291,31.4771,-0.0452065,0.0149128,9.81819,-0.000197622,0.000207193,-2.13793e-05
21580799,31.4854,-0.0452309,0.0159177,9.8154,-7.29134e-06,0.000436622,-4.21257e-05
21590476,31.4951,-0.0454439,0.0145715,9.81499,-8.22311e-05,5.33751e-05,-4.21278e-05
21598984,31.4834,-0.0429291,0.0153624,9.81645,9.1829e-05,0.000148425,5.24594e-05
21606778,31.4741,-0.0439108,0.0159973,9.81597,7.33331e-05,-2.26593e-06,-3.60743e-06
21613879,31.4673,-0.0425936,0.0150007,9.81952,-2.57734e-05,0.000168522,0.000111782
21622511,31.4761,-0.0421476,0.0153694,9.81899,-3.93714e-06,7.25481e-05,3.47002e-05
21630510,31.4824,-0.0447121,0.0141018,9.81493,-0.000196187,1.45537e-05,3.59507e-05
21638421,31.4688,-0.0458139,0.0160138,9.8155,-4.37524e-05,0.000168166,0.000110803
21646929,31.4609,-0.0439693,0.0132716,9.8184,-0.000101,0.0003588,7.12791e-05
21654487,31.4639,-0.0453211,0.0161156,9.81774,0.000186772,0.000111521,0.00014693
21662994,31.4707,-0.044639,0.0155876,9.81607,-0.000103242,0.000304232,-4.09955e-06
21671502,31.4702,-0.0444081,0.0134051,9.81653,-4.30211e-05,0.000246037,1.56605e-05
21680010,31.4697,-0.0417244,0.0147517,9.81517,-0.000102514,0.000265782,-4.03602e-05
21689707,31.4736,-0.0427449,0.0145195,9.81403,-0.000237403,0.000167067,3.74099e-05
21698215,31.4692,-0.0433149,0.0174863,9.81952,-8.53921e-06,0.000264856,-7.99947e-05
21705900,31.4756,-0.0436789,0.0144912,9.82018,-0.000234586,0.000109152,0.000131341
21713060,31.4795,-0.0451023,0.0141495,9.81353,-0.000121539,0.000339442,1.69008e-05
21722193,31.4766,-0.0444534,0.014828,9.81529,-4.42489e-05,0.000224818,0.000148236
21729898,31.4727,-0.0435011,0.0140488,9.81947,-0.000142203,0.000339898,-6.10117e-05
21738406,31.4663,-0.0442209,0.0177526,9.81675,-0.000137961,3.39924e-05,0.000150805
21746140,31.4673,-0.045034,0.0142101,9.8161,5.07013e-05,7.3378e-05,-4.10578e-05
21753698,31.4829,-0.0438269,0.0144219,9.81949,-0.000101042,0.000245116,-2.22046e-05
21762175,31.4932,-0.0424804,0.0138992,9.8192,-0.000138075,-3.49327e-06,0.000149753
21770684,31.4849,-0.0418213,0.0144221,9.81644,0.000281265,0.000150358,0.000184667
21779190,31.4751,-0.0423565,0.0166284,9.81537,1.40894e-05,0.000283859,5.26799e-05
21786900,31.4722,-0.046087,0.0168969,9.81713,5.48777e-05,0.000206678,0.00016714
21795407,31.4771,-0.0455727,0.0166272,9.81597,-0.000158245,0.000130609,5.46469e-05
21803915,31.4761,-0.0457006,0.0146587,9.81892,3.38666e-05,0.000263422,3.38935e-05
21812423,31.4771,-0.0435457,0.0144285,9.81776,-2.52086e-05,0.000321096,7.19014e-05
21820326,31.4819,-0.045248,0.0149907,9.81585,-8.26851e-05,0.000147761,3.51748e-05
21828802,31.4888,-0.0445622,0.0155579,9.81485,-0.000235743,0.000302918,-2.22966e-05
21837310,31.4849,-0.0431097,0.0132268,9.81717,0.00020607,0.000205605,3.20394e-05
21845320,31.4722,-0.0436566,0.0149094,9.8161,0.000166191,-8.02673e-05,-6.232e-05
21853552,31.4761,-0.0427822,0.0134204,9.81399,-0.000101237,0.000247766,9.2619e-05
21861385,31.4775,-0.0430512,0.0141926,9.81853,-6.19397e-05,0.000111173,3.40992e-05
21869893,31.4805,-0.0442862,0.015202,9.8172,-0.000196329,5.1793e-05,0.000130599
21878401,31.499,-0.0446354,0.01393,9.81533,5.28575e-05,0.000109921,7.33997e-05
21886706,31.499,-0.0456227,0.0151629,9.814,-6.41514e-05,0.000244171,1.53708e-05
21895214,31.4883,-0.0436526,0.0156948,9.81919,-5.76882e-06,9.23897e-05,-4.10504e-06
21903692,31.4858,-0.0441755,0.0120248,9.81699,5.12815e-05,0.000171785,0.000168189
21911470,31.4873,-0.0445176,0.0147376,9.82049,-6.34924e-05,0.000207773,-7.8985e-05
21919026,31.4937,-0.0428721,0.0146474,9.81572,-6.1883e-05,9.31393e-05,7.08548e-05
21927534,31.4961,-0.0445923,0.0146867,9.81655,7.12557e-05,0.000150492,0.000206434
21936042,31.4775,-0.0422262,0.0143362,9.81858,-0.000121549,0.000302162,0.000168693
21944550,31.4766,-0.0441341,0.014385,9.8191,-0.00014254,0.000168856,0.000130426
21952077,31.4795,-0.0440508,0.0162699,9.81343,5.29065e-05,7.17434e-05,3.34492e-05
21960585,31.4741,-0.0453532,0.0180703,9.81354,-0.000291448,0.000513266,0.000112082
21969092,31.4868,-0.0444222,0.0131452,9.82099,3.33561e-05,0.000128998,-0.000116663
21977600,31.4946,-0.0448437,0.0141504,9.81828,-0.000179238,-4.20259e-05,4.17749e-08
21986250,31.4907,-0.0447132,0.0158189,9.8138,-2.45774e-05,0.000206872,-2.09099e-05
21994758,31.4902,-0.0441455,0.01489,9.81683,0.000263566,0.000512926,1.43938e-05
22002783,31.4941,-0.0427529,0.0151908,9.81925,-0.000156921,0.000204614,9.17559e-05
22010650,31.4829,-0.0424283,0.0165996,9.81659,-8.21507e-05,0.000281612,-8.05669e-05
22018207,31.4756,-0.0449824,0.0155233,9.81464,-5.94197e-06,5.12246e-05,-5.79659e-06
22026714,31.4766,-0.0434965,0.0167159,9.81493,-2.51383e-05,0.000147225,5.32641e-05
22035222,31.4795,-0.0441382,0.0151016,9.82048,-4.49004e-05,1.42836e-05,5.34524e-05
22043730,31.478,-0.0460706,0.0170068,9.81579,-0.000101029,0.000245378,-4.08783e-05
22052361,31.4805,-0.0444021,0.0144415,9.81823,-6.43096e-05,0.000358853,0.000111708
22060869,31.4883,-0.0443877,0.0158669,9.8199,-0.000159378,0.000222081,-5.91365e-05
22069018,31.4854,-0.0437304,0.0151078,9.81668,-4.61757e-05,9.05715e-05,-4.07946e-05
22076780,31.4956,-0.044138,0.0137232,9.81522,1.5617e-05,0.000299656,0.00024557
22087104,31.4966,-0.0435114,0.0148355,9.82049,-0.000157281,5.1703e-05,3.65994e-05
22094427,31.4849,-0.0435425,0.0157339,9.81599,-0.000273793,7.01906e-05,-4.09814e-05
22101743,31.4829,-0.0448527,0.0159558,9.81519,3.33458e-05,0.000148768,9.09441e-05
22109861,31.4907,-0.0432238,0.0143219,9.8172,-0.000101864,1.44075e-05,-0.000174601
22117418,31.4917,-0.043589,0.0158273,9.82024,-0.000122436,0.000263888,-3.71753e-06
22125926,31.4805,-0.0457233,0.0165066,9.81383,-0.00014051,0.00032161,3.39859e-05
22134433,31.4727,-0.0441565,0.0144727,9.81378,-2.34824e-05,0.000320198,-2.35636e-05
22142911,31.48,-0.0425517,0.0138863,9.81936,5.21347e-05,0.000207593,0.000167939
22150930,31.4844,-0.0447766,0.0129111,9.81815,-4.54825e-05,0.000148762,9.15977e-05
22158976,31.4858,-0.0429622,0.0139996,9.81859,-2.38748e-05,-8.02451e-05,5.34642e-05
22167484,31.4932,-0.044721,0.0153423,9.81805,-0.000291945,0.000130684,0.000148896
22175991,31.4868,-0.0449658,0.0152664,9.81637,5.09347e-05,7.34252e-05,0.000109879
22183547,31.4736,-0.045053,0.0177505,9.81454,-0.000236798,0.000112814,0.00014775
22192055,31.4702,-0.0427939,0.0161042,9.81672,6.97173e-05,-4.90968e-06,-5.50542e-06
22200563,31.4785,-0.0444185,0.0157721,9.81516,-8.21925e-05,0.000224399,-9.5161e-07
22209071,31.4736,-0.0419331,0.0151195,9.81979,-0.000253431,0.000109298,-9.82286e-05
22216597,31.4766,-0.0443363,0.0155707,9.81681,-0.000237791,0.000243703,-7.95899e-05
22225105,31.4937,-0.0459057,0.0147101,9.81619,-0.000236663,0.000282524,-6.04119e-05
22233613,31.4858,-0.0453211,0.0146016,9.8145,0.000108064,0.000360429,3.41993e-05
22242121,31.4766,-0.041919,0.0150617,9.81955,-0.000120667,0.000128991,-5.88539e-05
22249933,31.4741,-0.0439894,0.0137844,9.81627,-0.000179197,0.000188959,1.63482e-05
22258441,31.4785,-0.0451595,0.0146397,9.81402,-4.66294e-06,0.000131045,3.44579e-05
22266949,31.4775,-0.0447007,0.0146869,9.816,-4.43959e-05,0.000416385,0.000148166
22275202,31.4707,-0.0432817,0.0129055,9.82215,-0.000237576,0.000283218,-2.16024e-05
22285142,31.4814,-0.0439037,0.0126212,9.81756,0.000107331,0.000302214,0.000127836
22292904,31.4834,-0.0441777,0.0150115,9.81729,5.03889e-05,0.000169386,7.07874e-05
22300932,31.4902,-0.0430246,0.0140885,9.81676,0.000147119,0.000282344,5.24059e-05
22308252,31.4897,-0.0438146,0.0138252,9.8159,-0.000236807,-4.6816e-06,-2.10698e-05
22315808,31.4795,-0.0445948,0.0151327,9.81777,1.5677e-05,9.15099e-05,0.000244649
22324316,31.4795,-0.0457752,0.0138934,9.81909,0.000166344,0.000320968,5.3172e-05
22332824,31.4844,-0.0427903,0.0144976,9.81798,-2.6279e-05,5.33621e-05,-2.18394e-05
22341302,31.4888,-0.0439511,0.0142988,9.8177,-8.18625e-05,0.000130532,0.000188922
22349395,31.4897,-0.0447691,0.0171122,9.8197,4.98811e-05,3.36108e-05,-6.1087e-05
22357366,31.4917,-0.043814,0.0174974,9.81598,0.00010764,9.11883e-05,-0.000117462
22365874,31.4937,-0.0428651,0.0135565,9.81768,-0.000100385,0.000149338,7.23418e-05
22374382,31.4805,-0.0418564,0.013328,9.81756,0.000168267,1.8375e-05,0.000186334
22382425,31.478,-0.0425754,0.0164179,9.82186,-0.000236149,0.00030337,5.54156e-05
22390447,31.4834,-0.0456952,0.015413,9.81301,-0.000138483,0.000321711,1.68619e-05
22398955,31.479,-0.0430712,0.0145587,9.81304,8.89013e-05,0.000280631,-2.3741e-05
22407462,31.4863,-0.0424512,0.0137009,9.81762,-0.00025497,7.21576e-05,0.00011146
22414988,31.4902,-0.044126,0.0143637,9.82029,-0.000329414,0.000111601,1.79112e-05
22423496,31.4878,-0.0447108,0.0185448,9.81264,-0.000253242,0.000186927,0.000226561
22432004,31.4854,-0.0436794,0.0135705,9.81555,9.0616e-05,0.000322435,1.35518e-05
22440512,31.4819,-0.0422825,0.0138634,9.82103,1.52549e-05,0.000169698,0.000109468
22449775,31.4976,-0.0442008,0.0156174,9.81818,-0.00021352,-0.000157677,0.00013038
22457108,31.4985,-0.043434,0.0148345,9.8153,-0.000123019,0.000247463,-7.89845e-05
22465085,31.4932,-0.0434797,0.0135115,9.81616,-4.39327e-05,0.00035858,9.11747e-05
22473562,31.4839,-0.0439174,0.0124924,9.81731,-0.000293154,3.03838e-05,-3.91663e-05
22481667,31.4893,-0.0432664,0.0160081,9.81472,-6.28558e-05,-5.66881e-06,1.68493e-05
22490145,31.481,-0.0454237,0.0140301,9.8167,-6.28652e-05,0.000379079,9.32351e-05
22498653,31.4746,-0.0454911,0.0163166,9.81827,8.71832e-05,0.000167857,-9.97758e-05
22506643,31.4854,-0.0447844,0.0172828,9.81731,-8.28968e-05,0.00024435,1.62628e-05
22514199,31.4937,-0.0434324,0.0130571,9.81759,5.34854e-05,0.000186447,0.000262786
22522707,31.4922,-0.0430714,0.0153555,9.81956,0.000130412,0.000128542,0.000110205
22531215,31.4863,-0.0435648,0.0138279,9.81927,-6.15057e-05,7.20438e-05,0.000149823
22539723,31.4746,-0.0427489,0.0157308,9.82064,9.01335e-05,0.000185832,-2.46209e-05
22549344,31.479,-0.0432009,0.014677,9.81674,5.12552e-05,9.11763e-05,9.12758e-05
22557410,31.4868,-0.0442173,0.0151236,9.81604,-6.04043e-05,9.25747e-05,9.08174e-05
22564747,31.4927,-0.0430424,0.0167668,9.81901,0.000108498,0.000169064,-6.12506e-05
22572773,31.498,-0.0438623,0.01493,9.81873,-0.000121575,0.000226553,3.57207e-05
22582491,31.4951,-0.0457021,0.0151859,9.81525,-8.31786e-05,0.000398646,9.17522e-05
22590999,31.4902,-0.0434172,0.0153406,9.81735,3.04986e-05,0.000282333,3.44694e-05
22598102,31.4902,-0.0421598,0.0132665,9.82218,-0.000237636,0.000205111,-6.04757e-05
22605854,31.4849,-0.0453212,0.015056,9.81683,0.0001262,0.000265612,5.21762e-05
22613379,31.479,-0.0433638,0.0158878,9.81326,-4.33265e-05,0.000284321,1.49763e-05
22621887,31.4756,-0.0445425,0.015508,9.81721,-8.18404e-05,7.39488e-05,-7.91896e-05
22630395,31.4766,-0.0435883,0.0158469,9.81966,-5.16373e-06,9.14943e-05,3.2258e-05
22638903,31.4829,-0.0438972,0.0149665,9.81118,-4.55199e-06,0.00016701,5.15003e-05
22646830,31.4956,-0.043407,0.0151065,9.81794,-0.000118066,0.000188021,0.000110676
22654968,31.5049,-0.0445773,0.0141416,9.81718,-0.000103163,0.000169213,-2.19576e-05
22663476,31.499,-0.044915,0.0140948,9.81693,-0.000101854,0.00012922,1.53698e-05
22671984,31.4912,-0.0427367,0.0168496,9.81425,-0.000102126,0.000112694,0.000111153
22679541,31.4956,-0.0431517,0.0134028,9.81903,5.25979e-05,-7.9526e-05,7.30373e-05
22688018,31.4897,-0.0440315,0.0152659,9.81427,0.000299942,0.000264036,-8.27908e-05
22696526,31.4873,-0.0447761,0.014445,9.81562,-0.000120638,0.000284314,-4.27793e-05
22705034,31.4888,-0.0434815,0.0144948,9.81884,8.68065e-05,0.000207003,-8.25387e-05
22713664,31.4819,-0.0430298,0.0151043,9.82061,-0.000101954,0.00013032,-6.06545e-05
22722172,31.4888,-0.0444901,0.0150451,9.81539,-8.44701e-05,0.00020546,1.56229e-05
22730157,31.4829,-0.0424742,0.0152794,9.81844,0.000167501,0.00028214,1.39213e-05
22738114,31.4824,-0.0436904,0.0153795,9.81624,0.000127595,0.000223006,7.11398e-05
22746120,31.499,-0.0455645,0.0168812,9.81606,0.000186138,0.000379305,-4.70394e-06
22754148,31.4971,-0.0442894,0.0161661,9.8158,0.000126382,0.000188944,-4.9302e-06
22762656,31.4897,-0.0426189,0.0133635,9.81929,-0.000102679,0.000569038,-4.63672e-06
22771164,31.4946,-0.0435545,0.0147413,9.82003,-0.00015792,0.000263134,7.19111e-05
22778721,31.4878,-0.043761,0.0166666,9.81732,-0.000176501,0.000167562,5.26105e-05
22787229,31.4849,-0.044377,0.0151328,9.81354,8.76118e-05,0.000167297,-6.11283e-05
22795737,31.4971,-0.0421016,0.015453,9.81854,-0.000138563,0.000223196,0.000168322
22804245,31.4971,-0.044733,0.0148868,9.81731,0.000167504,9.00101e-05,5.23655e-05
22812883,31.4893,-0.0452209,0.015423,9.81845,0.000108878,0.000186616,-9.83407e-05
22821360,31.4912,-0.0432033,0.0141562,9.81736,-0.000103523,0.000167853,-0.000116907
22829468,31.4893,-0.0459196,0.0158607,9.8125,8.92118e-05,0.000131487,5.37852e-05
22837294,31.4883,-0.0426462,0.0160975,9.81607,1.46666e-05,0.000227199,0.00018739
22845957,31.4844,-0.0420399,0.0150363,9.81792,7.10621e-05,0.000111945,-4.28097e-06
22853874,31.499,-0.0444709,0.0146995,9.81679,-4.37799e-05,0.00014982,-2.29894e-05
22862383,31.501,-0.044324,0.0168744,9.81664,-5.01745e-06,0.000186918,0.000129358
22870375,31.4985,-0.0438731,0.0148444,9.81812,0.000129728,0.000281565,-2.42441e-05
22879058,31.5039,-0.0440471,0.0163492,9.81963,3.3392e-05,0.00017,1.43898e-05
22887565,31.4927,-0.044285,0.0143242,9.81685,5.06236e-05,0.000108659,-4.95615e-06
22895461,31.4844,-0.0435091,0.0143287,9.81633,0.000185295,5.48578e-05,0.000205364
22903455,31.4971,-0.0454103,0.0131427,9.8173,-0.000139107,-4.20617e-05,1.64507e-05
22911000,31.4956,-0.0445603,0.0123865,9.81319,-0.000118677,9.09858e-05,0.000129374
22919508,31.4902,-0.0442249,0.0161793,9.82002,-2.5038e-05,0.000186283,9.06331e-05
22928016,31.4937,-0.0444612,0.0170691,9.81781,-0.000332351,0.00014719,-5.8767e-05
22936524,31.4971,-0.0441999,0.0149491,9.81693,-0.000329884,-2.52782e-05,0.00018797
22944632,31.4961,-0.0453554,0.013485,9.81868,0.000244768,0.000168041,7.01685e-05
22952589,31.4922,-0.0457837,0.0145549,9.81765,-0.000161366,0.000360203,0.00011065
22961066,31.4922,-0.0425285,0.0147071,9.8167,6.86476e-05,0.000204977,-0.000100149
22969574,31.4912,-0.043883,0.0147568,9.81712,-0.000119646,0.000111948,0.000111968
22977130,31.4912,-0.0423563,0.0132138,9.81671,1.38246e-05,0.000245204,0.000130035
22985638,31.498,-0.0440923,0.01508,9.81864,-2.33901e-05,-6.30474e-05,-7.96762e-05
22994146,31.501,-0.044188,0.0139114,9.81527,-4.32712e-05,3.33146e-05,7.23505e-05
23002654,31.4917,-0.0443709,0.0140818,9.81722,-7.18789e-06,0.000149526,7.27758e-05
23010904,31.4878,-0.0449296,0.0145614,9.81701,-0.000253099,-6.27344e-05,0.000111425
23018688,31.4829,-0.0449423,0.0163316,9.81389,-0.000100681,0.000264451,7.34319e-05
23027196,31.4893,-0.0431115,0.0142858,9.81866,-0.000139908,0.000130541,5.57826e-05
23035704,31.4819,-0.0455578,0.0147923,9.81547,-8.6464e-06,0.000168276,3.49599e-05
23045011,31.4839,-0.0443681,0.0158448,9.81618,3.17302e-05,9.31453e-05,9.22618e-05
23052379,31.4863,-0.0438185,0.0150177,9.81861,-4.50543e-05,0.000209347,-3.8568e-06
23060887,31.4849,-0.0437348,0.0153605,9.82133,-0.00013921,5.34114e-05,1.70204e-05
23068785,31.4849,-0.0445897,0.0150409,9.8149,6.91328e-05,-4.14296e-05,1.41073e-05
23077410,31.4912,-0.0427349,0.0143193,9.8134,0.000149505,9.22841e-05,0.000108947
23085918,31.4937,-0.0443318,0.0151338,9.82201,9.1636e-05,0.000111029,7.14013e-05
23093734,31.4971,-0.0440885,0.0143038,9.81936,-0.000140608,0.000245958,-4.15487e-05
23101835,31.4917,-0.044302,0.0152551,9.81438,-7.84615e-06,0.000282773,-0.000137936
23109545,31.4893,-0.0438477,0.0134292,9.81766,3.21833e-05,0.000399698,-2.41047e-05
23118053,31.4922,-0.0431591,0.0143403,9.82101,9.06798e-05,0.000147655,-9.9916e-05
23126529,31.4902,-0.045852,0.0159474,9.81726,-0.000196084,0.000284151,7.2302e-05
23135037,31.4941,-0.0443707,0.0162137,9.81521,-0.0002351,0.000434863,-3.01962e-06
23143000,31.5015,-0.045592,0.0162648,9.81803,-0.000120474,0.000341604,7.39768e-05
23151476,31.4976,-0.0437432,0.0158423,9.81968,1.57657e-05,8.95596e-05,1.61206e-05
23159984,31.4888,-0.0438554,0.0161637,9.81555,1.24061e-05,0.000204553,5.18793e-05
23167965,31.4863,-0.0429761,0.0125529,9.81704,-0.000101898,0.000107833,-8.06532e-05
23177353,31.4849,-0.0436964,0.0155051,9.81739,-0.000139286,0.000130639,-3.00016e-06
23185861,31.4839,-0.0445976,0.0140391,9.81752,0.00022669,0.00016932,0.000205898
23193767,31.4829,-0.0436646,0.0149434,9.81641,-0.000234592,9.33721e-05,1.79378e-05
23201076,31.4858,-0.0458633,0.0137713,9.81821,-4.34185e-05,0.000244359,0.00011079
23208603,31.4941,-0.0440931,0.015773,9.81296,-0.000120095,0.000226418,0.000148301
23217080,31.4888,-0.0419845,0.0163839,9.81688,0.000130843,9.30509e-05,0.000243039
23225587,31.4917,-0.0435702,0.0145196,9.81928,-2.38045e-05,-8.03361e-05,9.14544e-05
23234095,31.5,-0.0449084,0.0152228,9.81371,-0.000177857,0.000170388,-2.27203e-05
23241652,31.5063,-0.0429763,0.0156772,9.81604,-2.16632e-05,0.000321767,9.08242e-05
23250160,31.5024,-0.0431504,0.0121912,9.81882,-0.000217195,9.10023e-05,5.40716e-05
23258668,31.4893,-0.044954,0.0165805,9.8208,-0.000272376,1.57071e-05,0.000112541
23267176,31.4849,-0.0445263,0.0145534,9.81544,0.000109339,0.000282029,-4.32197e-05
23274732,31.4849,-0.0446545,0.0162597,9.8177,6.97236e-05,0.000188417,-5.09691e-06
23283240,31.481,-0.0430094,0.0132625,9.81937,-8.3407e-05,0.000187334,5.33226e-05
23291718,31.4941,-0.0437807,0.0129044,9.81717,-0.000122134,0.000168551,-2.50514e-06
23300226,31.5088,-0.0434944,0.0160445,9.81327,-4.39145e-05,0.000148045,0.000130609
23308042,31.4976,-0.0432928,0.0130127,9.81561,-0.000215368,-3.77408e-06,-5.83638e-05
23316550,31.4883,-0.0441996,0.0151467,9.81559,-0.000176481,7.53322e-05,5.50456e-05
23325058,31.4912,-0.0430585,0.0154825,9.81733,3.34389e-05,0.000129843,9.22904e-05
23333306,31.4922,-0.0440375,0.0148342,9.81596,-0.00027322,-3.2289e-06,1.85823e-05
23341536,31.4854,-0.0443427,0.0135528,9.81502,-0.000120247,9.25186e-05,3.52264e-05
23349371,31.4805,-0.0437813,0.0142429,9.81628,-0.000255071,0.00024585,-2.06338e-06
23357848,31.4902,-0.0428588,0.0142757,9.8196,-0.000122269,0.000379007,-2.30175e-05
23366356,31.4976,-0.0443993,0.014637,9.81631,-0.000235108,9.04742e-05,3.46658e-05
23376675,31.5083,-0.0434359,0.013283,9.81634,-0.000216244,0.000299736,1.60739e-05
23384284,31.5034,-0.0439226,0.0131348,9.8179,-2.53815e-05,0.000149369,-3.42899e-06
23391536,31.4927,-0.0438177,0.0153517,9.81929,-0.000310661,0.000150056,0.000170133
23399437,31.4917,-0.0449832,0.0160797,9.81214,0.000107422,0.000437616,-2.91346e-06
23407698,31.4995,-0.0445485,0.0147546,9.81701,0.00014791,0.000206821,5.27956e-05
23416205,31.5098,-0.0425862,0.0133864,9.81971,-4.34133e-05,0.000108243,9.19254e-05
23424713,31.4951,-0.0440429,0.014099,9.81944,1.34048e-05,0.000111352,-2.44708e-05
23432608,31.4966,-0.0438095,0.0161401,9.81458,-0.000140389,0.000436986,0.000130334
23440043,31.5083,-0.0435994,0.0139436,9.8178,-0.000217877,0.000244365,-6.04308e-05
23448551,31.4946,-0.0434348,0.0144266,9.81922,0.000148418,7.25664e-05,5.14863e-05
23457059,31.4985,-0.0436113,0.0157376,9.81495,-4.33832e-05,-2.21785e-05,-2.3523e-05
23465567,31.5107,-0.0459964,0.0148439,9.8177,-0.00031213,0.000168035,7.22056e-05
23474218,31.5068,-0.0445832,0.015096,9.81675,1.41234e-05,0.000301583,0.000111017
23482167,31.4888,-0.0448914,0.0151554,9.81561,-9.89923e-05,0.000455742,0.000111095
23490109,31.48,-0.046453,0.014447,9.81763,3.2962e-05,0.000339813,5.3274e-05
23498617,31.499,-0.0454736,0.0157121,9.81862,-8.21093e-05,0.000301995,7.21327e-05
23507225,31.5,-0.045489,0.0161103,9.81566,-0.000121534,0.000396971,5.39935e-05
23515733,31.4917,-0.0431465,0.0149911,9.81955,3.15368e-05,3.4656e-05,-0.000118359
23523700,31.5,-0.041301,0.0145692,9.81614,-0.000179766,-0.000118231,-7.99609e-05
23531697,31.5044,-0.0447048,0.0155693,9.81693,-0.00023511,0.000169631,1.68798e-05
23539785,31.4966,-0.0450878,0.0165697,9.81364,-0.000100915,7.2176e-05,-1.69425e-06
23548293,31.4985,-0.0419661,0.0147191,9.81561,-0.000236619,8.97934e-05,1.69251e-05
23556770,31.5034,-0.0421766,0.0137878,9.82005,-4.29862e-05,7.25903e-05,5.28701e-05
23564747,31.5044,-0.0437466,0.0144808,9.81419,-0.000139251,-4.28178e-05,-2.06603e-05
23573373,31.4995,-0.0441813,0.0159773,9.81417,-2.55835e-05,0.000454161,5.3428e-05
23581881,31.499,-0.0427752,0.0148079,9.81802,-0.00011907,-3.27161e-06,5.45207e-05
23589812,31.501,-0.0441343,0.0147718,9.8159,1.19296e-05,9.1346e-05,-8.05655e-05
23597828,31.499,-0.0434123,0.0143089,9.81193,-6.42149e-05,0.000339952,-0.000117945
23606481,31.4985,-0.0443187,0.0147067,9.81832,-0.000159363,0.000359453,0.000186265
23614601,31.4912,-0.0441503,0.013598,9.81706,-8.18916e-05,7.1107e-05,0.000169282
23623078,31.4951,-0.0437743,0.014369,9.81727,-0.000313031,0.000186303,0.000112314
23630877,31.5015,-0.0455938,0.0138202,9.81877,0.000128694,0.000283855,-8.13567e-05
23638435,31.4956,-0.0446927,0.0145531,9.81789,9.09478e-05,0.000263083,-7.99999e-05
23646942,31.4985,-0.0443604,0.0157122,9.81563,-6.77443e-06,0.000282528,3.44296e-05
23655450,31.4971,-0.0455585,0.0140523,9.82036,-0.000293791,0.000434976,-3.61695e-06
23663958,31.4985,-0.0437228,0.0146965,9.81635,-0.000160093,0.000185739,5.36722e-05
23671514,31.499,-0.0447448,0.0155985,9.81401,-0.000158921,0.000243353,0.00010979
23680022,31.4976,-0.0434941,0.0159002,9.8174,-2.23208e-05,3.33713e-05,-2.35557e-05
23688500,31.5,-0.0422419,0.0138944,9.82127,-4.2307e-05,1.56584e-05,3.45505e-05
23697008,31.4917,-0.0449812,0.0153856,9.81582,0.000224041,-6.10803e-05,0.00014759
23704565,31.5015,-0.0454005,0.015481,9.81254,-4.36894e-05,0.000283486,0.000168052
23713072,31.5073,-0.044059,0.0142373,9.81589,9.24851e-05,0.000184992,0.000167627
23721580,31.4995,-0.0459769,0.0149447,9.81709,-0.000254821,3.43165e-05,7.52881e-05
23730088,31.5068,-0.043569,0.0136445,9.81299,-0.000426096,3.45878e-05,1.92804e-05
23739771,31.5024,-0.0452973,0.01497,9.81656,-0.000236095,0.000283029,3.45882e-05
23747413,31.4956,-0.0431468,0.0131954,9.81819,-7.98536e-05,7.25026e-05,0.000167225
23754629,31.4976,-0.0440791,0.0128117,9.81802,-6.5122e-05,0.000185632,-6.05632e-05
23763138,31.4951,-0.0458508,0.0129512,9.81722,-0.000289928,0.000188104,7.46904e-05
23771790,31.4956,-0.0449574,0.0146865,9.81647,-0.000158503,0.000379912,1.77147e-05
23779747,31.5,-0.0435607,0.0148269,9.81477,-0.000177215,0.000207883,0.000112316
23787712,31.4927,-0.0446747,0.0156772,9.81597,-0.000137909,0.000226092,-6.20461e-05
23796219,31.4883,-0.0450628,0.0141182,9.81928,-0.000199401,0.000436075,0.000150073
23804818,31.5029,-0.0445203,0.0144852,9.81536,-0.000121624,0.000188784,3.47963e-05
23813326,31.5054,-0.0434972,0.0158664,9.8161,-2.59133e-05,0.000319415,-4.27834e-05
23821301,31.4888,-0.0448439,0.0148866,9.81647,-4.35945e-05,0.00026532,5.23909e-05
23829268,31.4995,-0.0433176,0.0150886,9.81523,1.36725e-05,0.000302209,1.46831e-05
23837282,31.499,-0.0452038,0.0164895,9.81443,-0.000139114,0.000302685,0.000109743
23845333,31.4946,-0.0443016,0.0148872,9.81946,-0.000178663,-5.54175e-06,-0.000173409
23853841,31.4941,-0.0437927,0.0146373,9.81702,-0.000160052,9.14667e-05,-9.66397e-05
23862349,31.502,-0.0457047,0.0155851,9.81718,-0.000159932,0.000244186,7.37109e-05
23869875,31.4995,-0.0427884,0.0134528,9.8161,-0.000238148,0.00022513,-9.77315e-05
23878383,31.498,-0.0433874,0.0158012,9.81662,-6.39921e-05,0.000110221,-7.94011e-05
23886891,31.5015,-0.0441127,0.0144038,9.81448,-0.000138776,9.00115e-05,3.54512e-05
23895399,31.5093,-0.0449879,0.0136624,9.81902,-6.3969e-05,0.000301655,-8.01443e-05
23903371,31.5103,-0.0421046,0.0147953,9.81928,-0.00010243,0.000282311,3.42537e-05
23911879,31.5103,-0.0454463,0.0155649,9.81728,-0.000196347,0.000358285,0.000149647
