timestamp[us],x[m],y[m],z[m],qx,qy,qz,qw
106589942,0.0,0.0,0.0,0.0,0.0,0.0,1.0
106598450,-1.3506588067843613e-05,3.361934549452882e-05,6.811528622409896e-06,-0.000289868825076608,-0.0002809924290172298,0.0002593587128473994,0.999999884876182
106606959,-5.5945628246858705e-05,0.00013526780738792846,3.0460865339170955e-05,-0.0005014892335060083,-0.00043188664140247115,0.0005179859184841076,0.9999996468364706
106615466,-0.00012990368516065053,0.0003047281038906641,7.538388173783632e-05,-0.0006012698801401041,-0.0004536533562814737,0.000778489940667792,0.9999994133131159
106623491,3.193145024487969,1.1545856607781693,0.9091950394589445,-0.0005934554650086666,-0.000297145301007815,0.001007298956937995,0.9999992724317815
106631968,3.193916448996465,1.1552077554440148,0.9095312024342992,-0.0003483698895220888,-0.00021157169110641884,0.0012543699957782506,0.9999991302154984
106640476,3.194662478462137,1.1558959123348806,0.9098756105500165,5.1779697553362674e-05,-0.00013417842737021166,0.0014839908040730678,0.9999988885425353
106648516,3.19534390802095,1.1566048177768504,0.9102019365227715,0.0004368073829481297,-0.00016526456948015984,0.00166670439989162,0.9999985019905658
106656073,3.195968281705296,1.1573233787119908,0.9105035398889259,0.000725701568425302,-0.00026677543486747766,0.0018157739581770975,0.9999980525746207
106664581,3.196653563950546,1.1581948346481818,0.9108343815155334,0.0009006695513916165,-0.0003939522883103713,0.001927808347798484,0.9999976585727228
106673089,3.1973152476856375,1.1591346946099148,0.9111578477374175,0.0009198535256712324,-0.0005218078130846049,0.002001221893308189,0.9999974383452346
106681597,3.1979476342401103,1.1601431812063896,0.9114764409509847,0.0008488526768981332,-0.0006600019830217266,0.002071841528550086,0.9999972756558869
106690217,3.1985562114568697,1.1612332718966674,0.9117956074288579,0.0008181821660296063,-0.0008127568920057246,0.0021673620127322965,0.9999969862685004
106698307,3.199099038528806,1.1623168182537376,0.9120919863868987,0.0008931589674762964,-0.0009126429300694327,0.0022598615577721554,0.999996631182166
106706139,3.199600463685734,1.1634209187346694,0.9123761100476984,0.0010513166029429192,-0.0009598354605229847,0.002345198745027215,0.9999962367389866
106714616,3.2001194061377207,1.1646780846163658,0.9126814336941599,0.0012582608148415952,-0.000989810011990007,0.002434992330596384,0.9999957539250914
106722768,3.2005976147103206,1.1659482818602585,0.9129725136166801,0.0014502681125437675,-0.0010236949131673418,0.0025150899758111652,0.9999952615355435
106730681,3.2010430636499083,1.1672386254563891,0.9132517655282009,0.001627440122831875,-0.0010675414234755111,0.0025837863814207477,0.999994767907258
106739189,3.2015005037436355,1.1686899286897496,0.91354824359706,0.0018134728800694995,-0.0011379835042774511,0.002663810294560198,0.9999941601951343
106747666,3.2019306096192532,1.170204058413358,0.9138411021423687,0.0020150666407403976,-0.0012049560309975963,0.002765796789062855,0.9999934189561042
106756296,3.202338303868719,1.1718176536422904,0.914138307032127,0.0022585843495794154,-0.0012014792054737217,0.0028987339198809606,0.9999925262651298
106764345,3.171666027529973,1.1642591616959683,0.8665501137577264,0.0027271360503927037,-0.0023067173341118725,0.0031806897814667914,0.9999885624328997
106772238,3.1702338166525217,1.1653474532725774,0.8641333916206392,0.0031059649969271013,-0.0022142179514703614,0.003373964268686725,0.9999870332086386
106780746,3.1686616083173194,1.1665874269808298,0.8615182016617823,0.0035829935155076206,-0.002137279198152504,0.0036219634350105217,0.9999847376715169
106788666,3.167172609774836,1.1678040909344738,0.8590670823164316,0.004011837669320963,-0.0020587159757463427,0.0038968329151302466,0.999982240612441
106797174,3.165546170583554,1.169178829233234,0.8564094569861134,0.004353548816056793,-0.001956745284250714,0.004229639655643217,0.9999796637477095
106805682,3.16389583389768,1.1706234084157499,0.8537267819902145,0.0044429376322032725,-0.0018754757573259994,0.004623157087294763,0.9999776844082202
106813796,3.1623040608225454,1.172063595646556,0.8511490728725452,0.004264963441280514,-0.0018426124800759518,0.005034025454026431,0.9999765364516415
106824131,3.1602584252672563,1.173977207280632,0.8478486492635937,0.0038000895746307054,-0.0019148174741684082,0.005568852756537869,0.9999754400345247
106832639,3.1585641390200525,1.1756128632557306,0.8451276583763025,0.0033211996638802164,-0.002086766358328586,0.005973836821183638,0.9999744638302482
106840138,3.157066339307415,1.1770956712262473,0.8427354329676882,0.002938895683382065,-0.002277986658844163,0.006279672897746222,0.9999733693340246
106846846,3.155724625042081,1.1784529149102998,0.8406055035780055,0.002698816787393391,-0.0024294085618589275,0.006506829650579654,0.9999722373795614
106854372,3.1542172930092653,1.180008837906621,0.8382302103957917,0.002598600748492691,-0.0025716974441819802,0.006705936236930778,0.9999708316073983
106862880,3.152510282176229,1.1818086791358775,0.8355629100444915,0.0027103992537925352,-0.00270789508096098,0.006854729916424485,0.9999691663835882
106871388,3.150797909920182,1.1836515254692506,0.8329091364306793,0.003019966802196111,-0.002795254450480326,0.006942189241443355,0.999967435650585
106879896,3.1490741978163888,1.1855396621328604,0.8302610234323872,0.0034703331309412916,-0.002817375577844275,0.006983507070476676,0.9999656243150612
106888554,3.1472998119072755,1.1875126921867916,0.8275662160149189,0.003925779331847725,-0.0028157237890813506,0.007020407231220976,0.9999636862599007
106897031,3.1455354905768025,1.1894982300669992,0.8249224010871286,0.004263510876003822,-0.0028459188284640944,0.007096411161922021,0.999961681350667
106904912,3.143868294784313,1.1913920369381992,0.8224550103586606,0.004438544160471549,-0.0029415575422385826,0.0072221105120952546,0.9999597430320444
106912965,3.18235412782643,1.2047788532823982,0.8323054667494083,-0.018899303550232435,0.0918365184081085,-0.0023190122279184637,0.9955920311022382
106920552,3.1838659089630466,1.2075315444865202,0.8303555331142933,-0.018966374753149436,0.0916272783108756,-0.0021550191889406997,0.9956104029138906
106929060,3.185671653903187,1.210694743512903,0.8281523803740936,-0.01911012874405536,0.09135050743184543,-0.00200255155185723,0.9956334052042509
106937568,3.187596366373458,1.2139371206487544,0.8259327950619478,-0.019229451845497965,0.09109895514261004,-0.0019050975696672638,0.995654347229447
106946076,3.189640383639113,1.2172595597946638,0.8236992413395975,-0.01928635294734936,0.09090260418208615,-0.001864764680217865,0.9956712689415079
106954663,3.191824742435206,1.2206969640009429,0.8214349192202973,-0.01927536033748245,0.09076363506728884,-0.0018786191224909772,0.9956841335601492
106962680,3.1939738099828086,1.2239845268010985,0.8193138924567867,-0.019198085271952894,0.09066927711677727,-0.0019399828851676493,0.9956941057249546
106971188,3.19636908482835,1.2275561260721861,0.8170535647410317,-0.019009416015882536,0.09062337068263718,-0.0020755644387332756,0.9957016314243505
106979095,3.1986975830125357,1.2309515039144796,0.814940172876108,-0.01873272980694559,0.09061217443082714,-0.0022516269873753825,0.9957075116994984
106987717,3.2013418171483066,1.2347391729545711,0.8126162787776138,-0.018368423146754777,0.09064685816085598,-0.0025045633470453495,0.9957105379070306
106995510,3.2038218741711755,1.2382423924152468,0.8104950832763305,-0.018066081798943357,0.09071931305507028,-0.0027493675505982636,0.9957088248606225
107003637,3.2064967381291183,1.241980078949259,0.8082600339818944,-0.017854935527660893,0.09079609844178499,-0.0029790831664686457,0.9957049737992374
107012145,3.20939038066086,1.2459859807360072,0.8058934490914248,-0.01777637552544803,0.09085787554415861,-0.0031777557070221487,0.9957001299555237
107019702,3.212036883726187,1.249623204294037,0.8037684047545909,-0.017816939809496012,0.09085923175334062,-0.0033195477017722358,0.9956988185511084
107028210,3.2150974782492563,1.2538075135027404,0.8013523924103038,-0.017930467956255507,0.09084763244617639,-0.003445650307906754,0.9956974106081373
107036687,3.218229760344309,1.2580720429068974,0.7989247546337507,-0.01808051795564684,0.0908815716960442,-0.0035366836251185564,0.9956912808021611
107045195,3.221455559613556,1.262450157453294,0.7964728320574708,-0.018251952642615248,0.09098714267289322,-0.003581776474158789,0.9956783501564366
107053790,3.2247984938302667,1.2669740839208665,0.7939831352492664,-0.018404706355057907,0.0911882270295694,-0.003570563181060711,0.9956571825250686
107061721,3.17950550602867,1.1817672689960672,0.9867220452652901,0.15765701578835253,-0.0335496290264144,-0.4011052971831032,0.9017390023374589
107069737,3.1797820551046185,1.1794427848527376,0.9923111372666877,0.15796602589793451,-0.03419312815538868,-0.4011131249072351,0.901657266191603
107078245,3.179954520979324,1.1768474122180275,0.9983382398334005,0.1583256764915532,-0.03487659274440453,-0.40110757998584023,0.901570470190731
107086267,3.1800015246356255,1.1742794310923534,1.0041071569038855,0.15863696018623688,-0.03552571330637914,-0.40108489447264617,0.9015004969398573
107094279,3.179933584476843,1.171598503159155,1.0099518846508746,0.15881970169438664,-0.03622582092031572,-0.4010413738189265,0.9014598209225874
107102787,3.1797336702094587,1.1686219098189825,1.016252166960336,0.1587866569478624,-0.037098170921766954,-0.4010002864422725,0.9014484419881131
107111295,3.1794024195064825,1.1655040861761785,1.0226532112646718,0.15855905471943704,-0.03809889465961257,-0.4009885550928296,0.9014519837887978
107119411,3.178963908491779,1.1623902322202457,1.0288564720735733,0.15827164599363863,-0.03909596423711632,-0.40102427169237276,0.9014439112714869
107127918,3.1783736219618186,1.158974961496852,1.035464433766586,0.15803415563239412,-0.040092094208404504,-0.40108590663076743,0.90141440255729
107136426,3.177645174696755,1.1554040142342143,1.0421870669933673,0.15793023304600615,-0.04102023290375187,-0.40113588672913053,0.9013686162500836
107144375,3.176835300123578,1.1519289782292559,1.048573707174285,0.1579800493217063,-0.04187532047745072,-0.4011513263194493,0.9013136939730633
107151901,3.1759505723855352,1.1485164219510278,1.0547128893810014,0.15816468219861335,-0.04269988243058804,-0.4011414611895245,0.9012470146747554
107160409,3.1748121632529513,1.1445147302222376,1.0617557573801228,0.1585051102452675,-0.04364335438320527,-0.4011148346032175,0.9011538587308778
107168917,3.1735298824387437,1.1403584408354797,1.0689033553728393,0.1588595516446754,-0.04461311128316003,-0.40109378715210575,0.9010533208755576
107177395,3.17211345187012,1.1360588160324359,1.076128370089321,0.15911194313654195,-0.04560266974460069,-0.4011083041345328,0.9009527814584946
107186025,3.170532306503036,1.13151511534373,1.0835855422534653,0.15926092080800824,-0.04659175169881292,-0.4011767179320092,0.9008453856052783
107194533,3.168835641856945,1.1268679572154723,1.0910346887459423,0.1593738847308574,-0.04754411484885323,-0.40128790187548985,0.9007261192046123
107202578,3.1671043942250545,1.1223198491985673,1.0981672685610333,0.15948166913491565,-0.04845726230100712,-0.40142524254367795,0.9005971716527773
107210475,3.1652835133060884,1.117711285450749,1.105254736895732,0.159605201223257,-0.04938923104487107,-0.40158004729795155,0.9004556342271701
107219283,3.187221136858922,1.1498810140979137,0.9795501475376048,0.11920615695761197,-0.021793500595511085,-0.3079253234560147,0.9436614491700397
107227791,3.1869939071542785,1.1466006442722885,0.9821282871140418,0.11938598032639414,-0.02249058585020729,-0.30810600967593604,0.9435633778666869
107236299,3.186707305189696,1.1432130511873522,0.9847264154490432,0.11964306697581727,-0.02310542977304135,-0.3082875862285737,0.9434566443758732
107244807,3.1863633329040555,1.1397192640683502,0.9873466009848104,0.11990750032955737,-0.023624880340685075,-0.30848374348497326,0.9433460851665749
107252164,3.1860205339290792,1.136612435930898,0.9896318824856231,0.12009589378475906,-0.024003205707867,-0.3086813998517035,0.9432479079210185
107260672,3.1855706978665252,1.1329207564718202,0.9922985856605475,0.12025432056305806,-0.02441341466828969,-0.3089534756270186,0.9431281108461016
107268844,3.1850832849111694,1.129275425133488,0.9948870719295562,0.12032951304096062,-0.02484317030244934,-0.3092534706155957,0.943008969253664
107276575,3.184570095560523,1.1257378292205689,0.997364257484506,0.12032949732022673,-0.02534153703530947,-0.3095540473086941,0.9428970836576792
