timestamp[us],x[m],y[m],z[m],qx,qy,qz,qw
107276575,1.1228450677214517,-3.1948993546759143,0.996390292733752,0.03679640374861077,-0.08964517874413709,-0.1187795173483081,0.9881807490826786
107286275,1.1176813701714938,-3.1956334399745714,0.9994385531681985,0.0354695102615845,-0.09052016763292114,-0.11918543196654532,0.9881006253922013
107294377,1.1132218881148548,-3.196221165593593,1.0020152005216474,0.034428879444798874,-0.09132592915423358,-0.11952184037448667,0.9880226498404716
107302198,1.1087871186075378,-3.1967628083643245,1.0045257946666928,0.033502478702164204,-0.09208600450401122,-0.11984575150333875,0.9879447087473561
107309655,1.1044374485983843,-3.1972509557310596,1.006940607714825,0.03263924257053137,-0.09276309439417682,-0.1201417612921013,0.9878743064562773
107317516,1.0997219733373191,-3.197731063898207,1.0095108827809471,0.03165090569335229,-0.09346816285415877,-0.12044463663101346,0.9878031242146799
107325689,1.0946766973438358,-3.198191134791806,1.0122115796782971,0.030473093727644666,-0.09423738755879013,-0.12076033707900921,0.9877285286622659
107334197,1.0892685292439868,-3.198628605641901,1.0150539473147306,0.029123336781991093,-0.09510418018535659,-0.12109355941843328,0.9876453695701348
107342705,1.0836965966525538,-3.1990237874515426,1.017930876807234,0.0276753027159241,-0.09608819921570595,-0.12142387916822203,0.9875512022972812
107350231,1.0786273409924125,-3.1993372004107874,1.0205082180032186,0.026364272947826246,-0.09703013295399565,-0.12170269104113282,0.9874606490408663
107358739,1.0727354508832152,-3.199650085465799,1.0234626558141189,0.02491665361913041,-0.09810435080391769,-0.12199020171195245,0.9873566161281562
107367247,1.1748987649565132,-3.203498079685735,1.0361004831850085,0.036869328469797666,0.06163676654860778,-0.29903920035057946,0.9515340867679437
107375755,1.1757766644687575,-3.2038419454686697,1.040152133745158,0.036355810502129784,0.06347823132635386,-0.29941454093247316,0.9513147228276284
107383281,1.1766268025580437,-3.20415965252931,1.0437850641012565,0.036053412672495136,0.06513901448084333,-0.29975961304233095,0.9511052699968827
107391789,1.1776767063191997,-3.2045385223960348,1.0479403696111937,0.035910165209060554,0.06706385100786541,-0.300161734376322,0.9508500581789177
107400297,1.1788247002747803,-3.204939404109073,1.0521388713945068,0.03587877348677509,0.06898182170182975,-0.30061756365406284,0.9505699881179066
107408805,1.1800775609337921,-3.2053613834264394,1.056373817389379,0.03586850517202075,0.07099322024071425,-0.3011049173470543,0.9502679841844625
107418043,1.1815663872671684,-3.2058403486563796,1.061012414659268,0.035774603165697624,0.07339121620389687,-0.30159622265388797,0.9499334848468898
107425933,1.1829453664654108,-3.206262382263293,1.065012344375974,0.0355939367299543,0.07559002316193099,-0.3019787571710408,0.9496462764018381
107433925,1.1844404702760014,-3.206701119921628,1.0691031223109528,0.035324675337665305,0.07778648259208928,-0.3023012257595653,0.9493763212459554
107441855,1.186022706932222,-3.2071491677732546,1.073201762770985,0.035081739953563534,0.07986479017487855,-0.3025427326024416,0.9491358078597607
107449892,1.1877319720481303,-3.207618238654107,1.07740054787982,0.034812591489262676,0.08178915664570172,-0.30276023232889504,0.9489124612150164
107457920,1.1895542869632527,-3.2081058021961675,1.081642367185175,0.03449284274736551,0.0835695906460509,-0.3029810126517138,0.9486985154889825
107466428,1.1916202840070307,-3.208647692646699,1.0861891658795024,0.03416893198113298,0.08545213224104663,-0.30327932294378124,0.9484471885442484
107474905,1.1938207798461589,-3.2092159001627767,1.090769100479763,0.03390020489174584,0.08743262040826094,-0.3036648815597024,0.9481529163084268
107482985,1.1960493172023698,-3.2097820362036087,1.0951811311331672,0.03366153752410146,0.0893803188341306,-0.304073360336564,0.9478488545281113
107491493,1.1985313479520188,-3.2103997391703216,1.0998801813020047,0.0333093257354915,0.09136639037101564,-0.30451500707090395,0.9475300955633154
107500001,1.2011534709255944,-3.2110381283814826,1.1046364541975517,0.03292620075939428,0.09331695732280934,-0.3049500181819505,0.9472134380330512
107507985,1.2037424908661647,-3.2116559445565476,1.1091534598654604,0.032557112439511364,0.09508127576000466,-0.30535397490754335,0.9469205539207681
107515511,1.2080063365205127,-3.145783216789353,1.0141381962637042,-0.09810123172668196,0.0742627550085894,-0.15226983525958493,0.9806503397349439
107524019,1.2111095876919618,-3.1414168035530996,1.0156028083475455,-0.10036048708355373,0.07586267782742653,-0.15233651188991823,0.9802888420717726
107532527,1.2143369831664126,-3.136850130527143,1.017057097233867,-0.102546322942309,0.07747415024716588,-0.15239191274442057,0.979927911953011
107541035,1.2176952866028041,-3.1320826312379246,1.0184968145084525,-0.10462040214363597,0.07918235439588231,-0.15245954784578408,0.9795615409346612
107549174,1.2210360834417935,-3.1273341843182907,1.0198562883826094,-0.10659226050814767,0.0807606322634421,-0.1525107142291059,0.9792120772955675
107557069,1.224399188546871,-3.1225524842997645,1.0211544413004874,-0.10856500691581131,0.08213891609835128,-0.15249411358699771,0.9788832325956317
107565577,1.228157276859411,-3.1172017129303895,1.0225274317640118,-0.11084101768477259,0.08338590763066282,-0.1524132516176258,0.9785352624911158
107574085,1.2320540533934854,-3.1116402234020066,1.0238698994103625,-0.11326946669909378,0.08447173718903787,-0.15229535572536204,0.9781823337979757
107582225,1.235916052006279,-3.106116150641528,1.0251234843174442,-0.11572112567195438,0.08550454543613285,-0.15215764415938868,0.9778270016249504
107590150,1.2398091177818467,-3.100540279200512,1.0263163398739419,-0.11818926055266805,0.08660812490375884,-0.15198019792016335,0.977462199182565
107598658,1.244141103141652,-3.0943312647499583,1.0275715795846798,-0.12092235139553073,0.0878970626381101,-0.1517582068240709,0.977047254729325
107607135,1.2486184821449258,-3.0879128143579777,1.0288000109522764,-0.12363304546608733,0.08934504293417303,-0.15157897104558773,0.9766043973424613
107616409,1.25370391257373,-3.0806261328839195,1.0301199827620566,-0.12644149493120865,0.09107419252209134,-0.15141065146673843,0.9761110871404075
107624917,1.2585417249553388,-3.0736982147495,1.031307799539421,-0.12881642977917046,0.09278104515967982,-0.15126366699642496,0.9756624970371773
107632969,1.2632751674893572,-3.066925505312052,1.0324094846197716,-0.13088970344402073,0.09446024861962352,-0.15109422472092998,0.9752515994444902
107640216,1.050434168225189,-3.146386147763425,0.9126308236363443,0.005295805755690131,-0.13836593688914348,-0.2612849049689897,0.9552785040947659
107759670,0.9413265496820691,-3.10051354187816,0.8913509513759479,-0.0004066504741645461,-0.15959765060318612,-0.2615363375372126,0.9519071218900278
107767821,0.9327897028823248,-3.096574270776814,0.8895931027759033,-0.0007871789828346002,-0.16106425313282544,-0.2615178317531414,0.9516649149712044
107776297,0.923744475136955,-3.092351013718244,0.887702351467687,-0.0011250968906744135,-0.16257837093047164,-0.2615236084453635,0.9514054917270011
107784805,0.9144969935408016,-3.0879765537192965,0.8857262059271443,-0.0014429032407735913,-0.16406095649305596,-0.2615286769524343,0.951149132216568
107799289,0.898374285485796,-3.0802010755262414,0.8821506426987595,-0.002313758246067017,-0.16668624367640064,-0.2614718659717982,0.950706477308878
107807797,0.8886792313887266,-3.075434153277503,0.8799169194935961,-0.003225957017064967,-0.1683482966294095,-0.2613938387989072,0.9504323780581506
107816305,1.0287057628720733,-3.221065616699506,1.0147616173828335,0.018607830569434936,-0.08866442445232676,-0.6943277540279826,0.7139337073317762
107824813,1.0263928200934103,-3.2216969534714877,1.0177405733976523,0.017328991094609243,-0.08931762548688585,-0.6937904598040504,0.7144066529154887
107820402,1.0275926359223186,-3.221381488512936,1.016201720858288,0.01818628960829831,-0.08904710482132189,-0.6940422152004553,0.71417454135027
107828910,1.0252641156930928,-3.221973807350978,1.0191806710252338,0.01629332113295571,-0.08957812977350932,-0.693601963466924,0.7145814177737665
107836911,1.0230244715302201,-3.2224605691048667,1.0220087082190752,0.01455560006947639,-0.09026167560227004,-0.6932173272716923,0.7149060788623772
107844802,1.0207601711981007,-3.2228767567797583,1.0248295994612335,0.013032600098653646,-0.09113551337726006,-0.6928320279626589,0.7151980498891769
107849306,1.0194424809354037,-3.223086232555825,1.026454903917669,0.012349408018123566,-0.09174753543588328,-0.692599760439321,0.7153568715700146
107857814,1.0169039132388653,-3.2234229943993964,1.029549515462794,0.011400351618396058,-0.0931216557976413,-0.6921153462509708,0.7156638433569082
107866322,1.0143031775498865,-3.2236792855605527,1.0326669015763594,0.010732707735342722,-0.09463209726266049,-0.6915553297004178,0.7160173190051233
107874830,1.0116450557001528,-3.2238510592566385,1.0357952532684123,0.01031815285516847,-0.09615949417073504,-0.6909257829724693,0.7164275607668691
107871415,1.0127188184956641,-3.2237931570780134,1.034538484416533,0.01039213072732438,-0.09561813954914354,-0.6911941015376819,0.716240105696144
107879509,1.010159969511516,-3.223916454748275,1.037515641290048,0.010444710348141864,-0.09658023550281399,-0.6905694283256215,0.7167126556703102
107886859,1.0077934295061426,-3.2239808193246935,1.0402167789199135,0.010671453728947336,-0.09717511227733965,-0.6900289264891605,0.7171493555999434
107894819,1.0051789784442668,-3.2240030131409574,1.043138618207485,0.01115723239612639,-0.09763908042156759,-0.6894642569927766,0.7176218812641433
107900395,1.0033119418725844,-3.223990888299237,1.0451794931848064,0.011732507390228887,-0.09794097244911225,-0.6890816911373431,0.7179389508345121
107908303,1.0006110104127781,-3.223936906016083,1.048056857805213,0.012851464647217736,-0.09842888683074698,-0.6885626494700634,0.7183509391992524
107916328,0.9978102471495797,-3.2238331328122745,1.0509530330437975,0.01403621202348454,-0.09900397190715249,-0.6880634482048464,0.7187279663009478
107924836,0.994783430379038,-3.2236524556167927,1.0540002911582458,0.015018540028861278,-0.09971928337743846,-0.6875675792550692,0.7190836751974111
107920405,0.9963669442500344,-3.2237536959200974,1.0524166817084262,0.014754018868444506,-0.09926253256509106,-0.6878252384722998,0.7189059116995199
107928298,0.9935351879009008,-3.2235439989332915,1.0552368593709922,0.014824386659780633,-0.10029466188615421,-0.6872840621088807,0.7192786916963547
107936347,0.9905949510901519,-3.223209362350463,1.0581053700545204,0.01465431365693799,-0.10158601893101236,-0.68657510180309,0.7197778556145421
107944825,0.9874321456428622,-3.222714978553508,1.0611228227577767,0.014479704915611475,-0.10313746410215917,-0.6855998872438026,0.72048996957308
107949766,0.9855548006398237,-3.2223596291299024,1.0628814557709647,0.014569713311724134,-0.10407826511816042,-0.6849074954182185,0.7210112071971914
107957837,0.98243011862148,-3.2216859190974416,1.0657586862514536,0.015080187176345555,-0.10565713728907251,-0.6836045822905977,0.7220068783369739
107966345,1.3054248868549294,-3.197737169407615,1.1336554804721568,0.09368597989834494,-0.03126080448923291,0.8638857073991274,-0.4939100969049751
107974823,1.3162044748527646,-3.1954668023301167,1.1391192472607978,0.09179160218724844,-0.030789428746784725,0.8632459190249191,-0.4954117440394075
107979328,1.3220049965210339,-3.1942667460931022,1.1420142738038368,0.09058943380195171,-0.030498290457226775,0.8629415444819031,-0.4961807126136768
107987836,1.3330882073370913,-3.1920270033335494,1.1474512393924787,0.08807970313782267,-0.029939364062133076,0.862461880670315,-0.49749884900905206
107996344,1.3443347867977495,-3.189829783573537,1.1528340912757364,0.08550718045286063,-0.029491604884221468,0.8620853853447519,-0.49862566691591953
108004852,1.3557447603530697,-3.187674449943908,1.158144697325399,0.08297754105529305,-0.02925825069726222,0.8618046891203013,-0.49955115879839007
107999317,1.34830467693189,-3.189069395856271,1.1546960582812535,0.08451669160171983,-0.029226423794784438,0.8619346698179066,-0.4990705059996672
108007825,1.3597774391803799,-3.1869225459632498,1.1599773941830722,0.08252403295281148,-0.029607938588510706,0.8617493167588385,-0.49970117972986366
108016332,1.3714373728236877,-3.184783098362284,1.165158443096561,0.08102552508749955,-0.030358350636793676,0.8615233942572225,-0.5002905915349828
108024840,1.3832899229280595,-3.1826457166345676,1.1702476014064,0.0798897367481951,-0.031470398350080024,0.8612482161921402,-0.500877983241276
108030436,1.3911888118594016,-3.181241521057246,1.1735501165821511,0.07923983495458324,-0.03236260484781118,0.8610450620965275,-0.5012734896271912
108038259,1.4023651232093384,-3.179283045233174,1.178118014382794,0.0783695944230678,-0.03366665284220842,0.8607395883712305,-0.5018487064513474
108046766,1.4146958053811811,-3.177160347652763,1.183032783487271,0.07736138216202365,-0.03499847049766695,0.8604135032522747,-0.5024728122336104
108054839,1.4265701148963639,-3.1751584988258736,1.1876615152885106,0.07634405586017728,-0.036095598641540966,0.8601333381670523,-0.5030301516481197
108050429,1.4200628428548296,-3.176250874521554,1.1851381902337714,0.07687065632630712,-0.03563295789212212,0.860255674153098,-0.50277367631492
108058937,1.4326622362856924,-3.1741490669940586,1.190007049968655,0.07613552178210065,-0.0361063275041114,0.860096061615618,-0.5031247163779934
108066945,1.4446902152949057,-3.172192498588264,1.1945822219350757,0.07584286809258226,-0.036063556665445085,0.860014517365529,-0.5033113441605163
108074827,1.4566825284564453,-3.170286437399147,1.1990685872935114,0.07577184701887994,-0.03565315468463934,0.8600123661552457,-0.5033549541034006
108081655,1.4671931237425042,-3.1686505629655266,1.2029300542795183,0.07577506392476838,-0.03506515673644802,0.8600848210108638,-0.5032719693535057
108089652,1.479655720662111,-3.1667477859082838,1.207411544242644,0.07580618965551339,-0.03432106645520268,0.8602340715954894,-0.503063443388144
108097523,1.492097262742789,-3.1648811315164234,1.211773509141565,0.075811700524088,-0.03378479382720988,0.8604178312634961,-0.5027845755525131
108104825,1.5038065390787831,-3.163145601572555,1.2157722517627585,0.07575867990323101,-0.033527254867759995,0.8605875918899887,-0.5025191959371724
108099321,1.4949666018230239,-3.164452324020527,1.2127627197001365,0.07581816553114261,-0.03357705609508781,0.8604821012475516,-0.5026875177603657
108107829,1.508674029350229,-3.162427812465399,1.2174092640990595,0.07582886879147249,-0.033648059896335125,0.8605583780958923,-0.5025505632391485
108116337,1.2347230105951619,-3.1948578307319435,1.176419516974671,-0.11601204454516911,0.12819744751164164,0.9840583460773676,0.04166283100588869
108124845,1.2340445398640154,-3.195564588320398,1.1811060437613163,-0.11424208915154728,0.12824128233243368,0.9841084425051316,0.045094256420823126
108129320,1.233608794752045,-3.1958899054277037,1.1835592170776144,-0.11327566905720343,0.12836250627205556,0.9841204134761694,0.04689031416713662
108137827,1.2326277532076106,-3.196414057547404,1.1881983307557566,-0.11143816409261433,0.12892455732358205,0.9840840472896142,0.05038434253494014
108146335,1.2314446789127784,-3.1968154232289514,1.1928023223754831,-0.10963389308832278,0.12984134890328156,0.9839729459932791,0.05402661524269383
108154843,1.2300610943121006,-3.197098967227263,1.1973603972159583,-0.10776331986844152,0.1310378575105672,0.9838053913642291,0.05781953573532294
108159317,1.2292559942002972,-3.197203391632774,1.1997334980425378,-0.1066854115062421,0.13174162482106364,0.9837072576946666,0.059853140436309446
108167825,1.2275889432386906,-3.1973271574243998,1.2041869379818244,-0.10455592571312707,0.13306385312559765,0.983517530945871,0.06368151781936543
108176333,1.2257496918388338,-3.1973595172338793,1.208551746190488,-0.10253288287571889,0.1342903645702588,0.9833173853741399,0.06737971158847769
108184841,1.2237429477098818,-3.1973045514458844,1.2128185752114522,-0.1007139705949749,0.135387159319192,0.9831065067403,0.07091269014329407
108181018,1.2246649495936701,-3.197340284424336,1.2109136982744981,-0.10139771970302862,0.13493140991133643,0.9832055276803784,0.06941835057903302
108188343,1.22286783580018,-3.1972591935493715,1.214545575056946,-0.10030070948633847,0.1358092250677425,0.9830039065512941,0.07210368761673068
108196352,1.220758699081432,-3.1971049975784993,1.2184270410809714,-0.09920990732556291,0.1368454794798625,0.9827615112688595,0.07490341115681676
108204830,1.2183596816046383,-3.196866590967379,1.2224216777545895,-0.0980062151596836,0.13805133548750037,0.9824872147725662,0.07781698637596351
108209731,1.2168917792819234,-3.1966927208231093,1.2246705859833622,-0.097240270347221,0.1387428914317641,0.9823284334736728,0.07953356957356517
108218239,1.2141890207054755,-3.1963240306146528,1.2284564223865333,-0.09573131187310109,0.13966905515471784,0.9820861418647544,0.08267333860710362
108226747,1.2112783976548351,-3.195864802760304,1.2320948147449229,-0.0939184426402326,0.13997515170938513,0.9819275673733914,0.08604961050546381
108235225,1.2081619694026842,-3.1953080074333546,1.235590637203493,-0.0916026630180995,0.13945118305950335,0.9818987093663029,0.089650678837843
108243894,1.2047472834474007,-3.194624970145117,1.2390516996020227,-0.08866047669066941,0.13826923181299633,0.9819706941450207,0.09356545969092048
108252401,1.2011769357615523,-3.1938309780192866,1.2423452249186862,-0.0855350519104499,0.13704305208865292,0.9820225338297385,0.0976457875155065
