timestamp[us],temp[celsius],ax[m/s^2],ay[m/s^2],az[m/s^2],gx[rad/s],gy[rad/s],gz[rad/s]
30543010,27.9536,0.01595,-0.061203,9.82317,-0.00014175,-0.000726401,0.000432096
30551517,27.958,0.0312827,-0.0782892,9.79271,-0.000256824,-0.000307233,0.000451818
30560024,27.9497,0.033557,-0.0748694,9.86176,-0.000217902,-0.00112777,0.000453621
30568531,27.9395,0.0418681,-0.0779693,9.79704,0.000182735,-0.00177763,0.000185277
30576060,27.9399,0.0613714,-0.0832356,9.73231,0.000182146,-0.000940686,-0.000141311
30584567,27.9468,0.0526447,-0.0908561,9.84133,0.00044531,0.00141359,-0.000336974
30593074,27.9517,0.0368005,-0.0815745,9.83781,0.000156625,0.00145489,-0.000563867
30601581,27.9399,0.0243762,-0.0631693,9.79057,0.000139271,0.000189705,-0.000543112
30610234,27.9409,0.00705697,-0.0606535,9.81488,0.000464352,0.00162808,-0.000258974
30618345,27.9438,0.00446311,-0.0565852,9.82797,0.000300186,-7.44098e-07,0.000106096
30626123,27.9438,0.0150726,-0.0608001,9.79963,-0.000179227,-0.000958473,0.000318158
30634631,27.9473,0.0332614,-0.0710764,9.79343,-0.000179483,-0.00122542,0.000452827
30643893,27.9487,0.0420594,-0.0818557,9.80688,0.000108663,-0.000305727,0.000393335
30651174,27.9526,0.0453981,-0.0828678,9.81816,8.77682e-06,0.000382478,0.000295997
30659204,27.9619,0.0483926,-0.0881824,9.81767,0.000161641,-1.79072e-06,-0.000124657
30667681,27.9648,0.0473957,-0.0850822,9.80735,-5.03445e-05,0.000208012,-0.000521821
30676742,27.9551,0.0416946,-0.0780035,9.80609,0.000253861,0.000707538,-0.000447174
30684795,27.9414,0.0258586,-0.0690665,9.81753,0.000251704,0.0011468,-0.000562094
30692594,27.9365,0.018222,-0.0649012,9.81291,0.000255948,0.00059432,-0.000524202
30700761,27.9424,0.0177593,-0.064272,9.80349,0.000331026,-1.0502e-06,-0.000466372
30708290,27.9424,0.0195408,-0.0659507,9.81838,0.000312091,3.79837e-05,-0.000372669
30716797,27.9395,0.0286144,-0.071473,9.80577,7.11503e-06,-4.74116e-07,-0.000197602
30725304,27.9429,0.0357457,-0.0765027,9.79239,-0.00027985,-0.000365906,-0.000176869
30733811,27.9556,0.0340615,-0.0741099,9.8166,0.000176094,0.000514637,-0.000275928
30741885,27.9517,0.0284249,-0.0703167,9.83558,0.000294983,0.000475621,-0.000296058
30750392,27.9429,0.0249577,-0.0689702,9.80758,8.34288e-05,2.08913e-05,-0.000331224
30758899,27.9502,0.0241652,-0.0676526,9.79439,0.000161292,-0.000229734,-0.000123247
30766861,27.9497,0.02169,-0.0648247,9.81117,8.47358e-05,0.000285688,1.00687e-05
30774390,27.9507,0.0197525,-0.0625268,9.82053,0.000201334,0.000284475,0.000162398
30782897,27.9492,0.0195992,-0.0638084,9.80433,0.000204367,-0.00011609,0.000202751
30791404,27.9429,0.0229705,-0.0676405,9.80535,8.80805e-05,3.84874e-05,0.000392129
30799911,27.9429,0.0297524,-0.069511,9.8083,-0.000275425,-0.000113577,0.000604551
30807912,27.9473,0.0367729,-0.0786511,9.81147,-0.000123391,-0.000345477,0.000488871
30816389,27.9482,0.0425882,-0.0813459,9.81284,-0.000141574,-9.63943e-05,0.000450516
30824896,27.9482,0.0405495,-0.0782952,9.80899,0.000181317,0.000324646,0.000257156
30832961,27.9414,0.0346525,-0.0725965,9.80347,-0.000107851,0.000190368,6.97259e-05
30840982,27.9453,0.027783,-0.0683787,9.80745,4.69749e-05,0.000723887,-4.54887e-05
30849489,27.959,0.0280208,-0.0677628,9.81171,-3.06957e-05,0.000689973,0.000105266
30857996,27.9688,0.0264378,-0.0697004,9.81427,8.45362e-06,0.000687728,0.000162378
30866011,27.9595,0.0266608,-0.0685996,9.8166,0.000218449,0.000210029,-4.83648e-05
30873570,27.9512,0.027841,-0.0726059,9.81549,0.000239074,-3.75138e-05,0.000181887
30882077,27.9546,0.0316289,-0.0708523,9.80402,5.04951e-05,1.65747e-05,0.000277806
30890584,27.9473,0.0350758,-0.0745233,9.80198,0.000123595,9.34456e-05,0.000162298
30899091,27.9385,0.035631,-0.073597,9.82173,0.000199659,0.000361627,4.87338e-05
30909467,27.9541,0.0336283,-0.0744082,9.81063,-4.88393e-05,0.000324703,-8.11212e-06
30916767,27.9614,0.0323384,-0.0745407,9.80253,0.000295183,0.000343567,-8.66117e-05
30924073,27.9639,0.0252137,-0.0707774,9.81783,0.000103736,0.000746903,-0.000123642
30932160,27.9507,0.0219192,-0.0674021,9.81726,0.00023929,0.000246771,6.72963e-05
30939688,27.9497,0.0257762,-0.0664994,9.80544,-2.90548e-05,-0.000152595,0.000106134
30948196,27.9541,0.0305568,-0.0703809,9.80263,4.80129e-05,-5.72684e-05,9.72938e-06
30956703,27.9478,0.0294597,-0.0719031,9.82128,-2.95715e-05,0.00034547,0.000123824
30965210,27.9492,0.034813,-0.073876,9.81511,-0.000238165,-9.53365e-05,0.000127301
30972739,27.9517,0.0395321,-0.0765354,9.79709,0.000336036,-0.000476698,0.000144233
30981246,27.9585,0.0376248,-0.0742822,9.81008,0.000144448,0.000153576,-8.41785e-05
30989753,27.9585,0.0320997,-0.0738496,9.81742,0.000181285,0.000362513,6.64908e-05
30998260,27.958,0.028261,-0.0700676,9.80132,0.000140818,0.000363855,1.11242e-05
31007024,27.9517,0.0332976,-0.0717349,9.80562,-4.97926e-05,-1.98567e-05,-0.000121161
31015099,27.9487,0.0321379,-0.0765676,9.818,0.000236445,0.000533572,-8.72483e-05
31022956,27.9565,0.0316096,-0.0713301,9.81919,-0.000126045,9.53455e-05,-0.0001395
31031463,27.9585,0.027622,-0.0694852,9.79752,-4.92581e-05,0.000154007,1.17659e-05
31040453,27.9551,0.0270837,-0.0685285,9.80524,0.000295809,0.000705361,-2.96649e-05
31048502,27.9512,0.0268521,-0.0702843,9.8219,-8.77493e-05,0.000380165,6.72341e-05
31056391,27.9517,0.0246919,-0.0703021,9.81435,0.000179379,0.000323304,4.7731e-05
31064360,27.957,0.0316877,-0.0704749,9.79976,-0.000181412,-0.000289336,-6.48558e-05
31072993,27.9639,0.0364908,-0.0771878,9.8073,6.76922e-05,0.000228566,-8.47626e-05
31080858,27.9648,0.0389412,-0.0776522,9.81721,0.00018016,0.000400754,-2.87935e-05
31088903,27.9639,0.0339357,-0.0737499,9.80801,-0.0001266,0.000208964,-0.000140581
31097410,27.9497,0.0285522,-0.0708868,9.80243,0.000408824,0.000304875,-2.877e-05
31104969,27.9507,0.0191929,-0.0627555,9.81418,0.000199373,0.00103404,2.64873e-05
31113476,27.9609,0.0131606,-0.0608393,9.81402,0.000199913,0.000670509,2.78801e-05
31121983,27.9565,0.0159852,-0.0626458,9.80438,5.0822e-05,3.87535e-05,0.00037351
31130490,27.9575,0.025411,-0.0689969,9.80973,-0.000139119,-0.000209846,0.000623374
31138019,27.9595,0.0380015,-0.0762339,9.81581,-0.000140835,-0.00055452,0.000623566
31146526,27.9536,0.0499279,-0.0820201,9.81348,5.18366e-05,-0.000801162,0.000300443
31155033,27.9487,0.0488479,-0.0856073,9.80877,-1.02303e-05,1.91787e-05,6.87653e-05
31163540,27.9507,0.0419902,-0.0788968,9.80807,6.63575e-05,0.000343172,-0.000140941
31172183,27.9546,0.032306,-0.0735627,9.80995,0.000198368,0.00057199,-0.000333248
31179998,27.9614,0.0229642,-0.0685594,9.81228,0.000257714,0.00078265,-0.000276391
31188505,27.9648,0.0184024,-0.0649537,9.81302,0.000182135,0.000727287,-6.70604e-05
31196590,27.9634,0.0179778,-0.0637551,9.80994,2.61656e-05,0.000516894,-0.000121948
31205213,27.9702,0.0240649,-0.0687617,9.80828,0.000125928,-0.000136782,0.000127103
31213183,27.9604,0.0341807,-0.075588,9.80954,-0.000160334,-0.000345315,0.00024493
31221133,27.9609,0.0397689,-0.0791258,9.81155,0.000125152,-0.000365277,5.1419e-05
31229640,27.9683,0.0362692,-0.0754235,9.81558,4.83035e-05,0.000113747,-6.49507e-05
31239291,27.9624,0.0299206,-0.0713858,9.80923,3.08891e-05,0.000265726,-8.52494e-05
31246594,27.9551,0.0275728,-0.0687365,9.80452,0.000316385,0.000246195,-0.000144566
31254212,27.958,0.0266156,-0.0666995,9.80943,0.000104575,0.00051641,-0.000161468
31262720,27.9531,0.0234465,-0.0676984,9.81153,-4.72412e-05,0.000323524,6.9485e-05
31270854,27.9526,0.022984,-0.0669137,9.80888,0.000126037,0.000134459,0.000279023
31279331,27.9575,0.0268001,-0.0681349,9.8148,3.20217e-05,-5.66927e-05,0.000374284
31287838,27.9604,0.0302968,-0.0740837,9.81217,-0.000162134,-1.89637e-05,0.000165374
31295740,27.9517,0.0365772,-0.0768093,9.80964,-0.000140102,-0.000324025,0.000337623
31303269,27.9531,0.0369245,-0.0760567,9.81205,0.000163932,-0.000269178,0.000221751
31311775,27.9624,0.0380292,-0.0750836,9.80417,0.000316711,2.14596e-05,0.000161428
31320283,27.9609,0.0399945,-0.0796904,9.79949,-6.97456e-05,5.79696e-05,-6.47217e-05
31328790,27.9487,0.0371029,-0.0776039,9.81717,-8.96938e-05,0.000478593,-0.000198387
31336878,27.9487,0.0314516,-0.0743764,9.8234,0.000120423,0.000363894,-0.000161354
31345385,27.9551,0.0289104,-0.0711084,9.79908,0.000178039,0.000266408,-0.000313491
31353862,27.9561,0.0249918,-0.0666599,9.79973,-8.91303e-05,0.000573812,-0.000255313
31361840,27.9507,0.0170745,-0.0605644,9.81446,0.000219113,0.000898384,-0.000144697
31371531,27.958,0.0140651,-0.0631102,9.81759,-0.000103724,0.000574619,0.000106148
31378718,27.9653,0.0204416,-0.0678529,9.80298,-4.48822e-05,-0.000191601,0.000222182
31386414,27.9595,0.0282275,-0.0709804,9.80957,6.87987e-05,-0.000266913,0.000316045
31394920,27.9536,0.0342493,-0.0748878,9.81562,9.57503e-06,5.76373e-05,0.000278992
31403517,27.9541,0.0371723,-0.0786,9.81471,0.000316465,0.000117446,0.000316014
31412024,27.9551,0.0419509,-0.0813203,9.81589,0.000108067,-0.000211514,-2.67819e-05
31419786,27.9482,0.0433961,-0.0824853,9.8129,0.000124937,-0.000190547,-6.42163e-05
31427939,27.9531,0.0453807,-0.0835566,9.79588,-1.04818e-05,-0.000153793,-0.00039041
31435499,27.958,0.0389827,-0.0785986,9.80992,0.000101416,0.000494556,-0.000543487
31444006,27.96,0.0273613,-0.0716588,9.81899,0.000138045,0.00101331,-0.000697597
31452513,27.9648,0.0165954,-0.0615595,9.80438,0.000406595,0.00101383,-0.000506118
31460989,27.9658,0.0104278,-0.0598791,9.80668,8.31867e-05,0.000630671,-0.000314032
31468548,27.9648,0.0110409,-0.0567559,9.82126,0.000240117,0.000403378,0.000123409
31477055,27.9575,0.0190798,-0.0620447,9.81258,0.000434168,-0.000459364,0.000410554
31485562,27.9502,0.0297484,-0.0726041,9.80021,-6.57092e-05,-0.000632345,0.000394374
31494070,27.9575,0.0374623,-0.0751142,9.80855,-0.000101215,-0.000441126,0.000508028
31503767,27.9561,0.0393954,-0.0791415,9.81722,0.000124212,-0.000228907,0.000220305
31511749,27.9517,0.0427062,-0.0812916,9.80986,4.93577e-05,-1.99099e-05,0.000145902
31519070,27.9512,0.0408575,-0.0821367,9.80117,0.000215452,-3.58705e-05,-0.000160464
31527120,27.9565,0.0366304,-0.0754966,9.81174,0.000141029,0.000535953,-0.000239284
31534649,27.9614,0.0294947,-0.0714061,9.81469,8.05173e-05,0.000552666,-0.000351968
31543156,27.9604,0.0210414,-0.0679869,9.80886,0.000349877,0.000879993,-0.00020276
31551663,27.9648,0.0163131,-0.0631129,9.81304,4.58304e-05,0.000706169,-4.78733e-05
31560170,27.9678,0.0167938,-0.0619649,9.81382,0.00018207,-1.31063e-06,-4.69279e-05
31568203,27.9678,0.0212266,-0.0646234,9.80924,-6.52799e-05,-0.000251393,0.000184378
31576205,27.9604,0.0303406,-0.0702035,9.80541,-0.000276577,-0.000496742,0.000433558
31584712,27.9609,0.0331273,-0.0749801,9.81457,0.000183752,-0.000401756,0.000412353
31593219,27.9556,0.0378952,-0.0765087,9.80555,-9.19703e-06,1.80488e-05,0.000259016
31600748,27.9546,0.0384342,-0.0774494,9.81336,0.000143223,0.000209781,-1.00843e-05
31609255,27.9634,0.0330633,-0.0746242,9.81367,0.000159471,0.000229847,-4.58016e-05
31617762,27.9585,0.0295394,-0.0712689,9.79907,9.01877e-06,0.000380007,-2.7358e-05
31626269,27.9517,0.0309831,-0.0694074,9.80652,-0.000125121,0.00030533,1.08757e-05
31634891,27.9536,0.0281282,-0.0723885,9.81654,-0.000356741,0.00063192,0.000108038
31643398,27.9595,0.0301637,-0.0718061,9.80615,6.68799e-05,9.51535e-05,3.04602e-05
31651569,27.9639,0.0334634,-0.0770188,9.81436,0.000334483,0.000285051,6.58192e-05
31659319,27.9668,0.0321179,-0.0737694,9.82042,0.000236296,0.000287061,-0.000163006
31667499,27.9639,0.0274547,-0.0694117,9.81292,6.78478e-05,3.72755e-05,1.1463e-05
31675355,27.96,0.0244435,-0.0658964,9.79215,0.000278769,0.000211502,0.00014252
31683862,27.9619,0.0244905,-0.0668792,9.8051,0.000105161,0.000265903,4.80848e-05
31692369,27.9678,0.0241308,-0.0686251,9.82511,6.54995e-05,0.000191592,0.000180752
31700973,27.9683,0.0310237,-0.0713044,9.8152,9.01548e-06,3.88782e-05,0.000202903
31709480,27.9653,0.0355175,-0.0797587,9.79578,-0.000121633,-0.000192818,8.88993e-05
31717591,27.9658,0.0399485,-0.0785633,9.80947,6.76322e-05,9.58129e-05,2.99182e-05
31725419,27.9624,0.0389431,-0.0774048,9.82133,0.00018125,0.000536043,4.61535e-05
31734674,27.9624,0.0377338,-0.0768861,9.80848,2.71111e-05,3.60164e-05,-0.000141718
31742567,27.9658,0.0304917,-0.0741661,9.80665,6.48647e-05,0.000439262,-0.000159079
31750477,27.9658,0.0211656,-0.0674981,9.80983,0.000351578,0.000805827,-0.000258752
31758469,27.9756,0.0175386,-0.0630827,9.81501,0.00027342,0.000727231,-6.67743e-05
31766089,27.9707,0.0188535,-0.0620352,9.81125,-0.000124109,0.000228134,0.000183596
31774566,27.9629,0.026045,-0.0684665,9.80918,0.000203459,-0.000265477,0.000315811
31783073,27.9634,0.0359535,-0.0747284,9.81208,0.000276531,-9.55159e-05,6.6884e-05
31791580,27.959,0.0421598,-0.0798678,9.81734,-0.000240262,-0.00036568,-0.000100842
31800096,27.9634,0.0437785,-0.0829062,9.81125,2.79982e-05,-0.000345755,-0.000273088
31807585,27.9595,0.0376128,-0.0776466,9.80227,-0.000108053,0.00030642,-0.000179886
31816092,27.9697,0.0278269,-0.0706402,9.80109,0.000311125,0.000897355,-0.000297184
31824599,27.9771,0.0208539,-0.0660348,9.82351,0.000411871,0.000823873,-0.00016287
31833179,27.9805,0.0200311,-0.0665214,9.81669,4.81421e-05,0.00011183,-0.00017811
31841686,27.9814,0.0278278,-0.0700524,9.79774,-1.00094e-05,-0.000558347,-8.37711e-05
31849627,27.9727,0.0310314,-0.0706501,9.80918,0.000161556,-5.99141e-05,-6.4839e-05
31857649,27.9668,0.027542,-0.0696438,9.81398,0.000276293,0.000421803,6.68565e-05
31865178,27.9688,0.0241775,-0.0686931,9.81377,-0.000123739,0.000268247,0.000182473
31873685,27.9722,0.0253351,-0.0682754,9.80822,-4.74349e-05,-0.000134162,8.99624e-05
31882192,27.9619,0.0299615,-0.070333,9.80368,9.91445e-06,-1.90566e-05,0.000297376
31890699,27.9619,0.0361754,-0.0735326,9.81084,0.00019873,3.90047e-05,0.00014205
31899315,27.9771,0.03489,-0.0767521,9.81637,-2.87054e-05,-0.000152107,1.21756e-05
31907352,27.9722,0.0356497,-0.0762217,9.80461,4.70593e-05,0.000113518,4.84491e-05
31915260,27.9658,0.0304392,-0.0737584,9.80217,0.000217205,0.000594627,-0.000181771
31923768,27.9668,0.0250176,-0.069415,9.8222,0.00018241,0.000843517,-0.000141957
31934024,27.9644,0.0186888,-0.064843,9.81801,-0.000182178,0.000271181,0.000165661
31942003,27.9526,0.0214533,-0.0635811,9.79951,0.000217754,-5.77921e-05,0.000182655
31949064,27.9673,0.0244095,-0.0685426,9.80156,-4.55143e-05,-0.000209328,0.000431325
31956848,27.9712,0.0305004,-0.0730189,9.81914,5.04214e-05,-0.000288674,0.000409971
31964377,27.9717,0.0368704,-0.0754242,9.8139,0.000145592,-0.000327821,0.000334738
31972884,27.9771,0.044698,-0.07975,9.80199,-7.35969e-06,-0.000630908,0.000126502
31981361,27.9736,0.0423257,-0.0813298,9.81209,-2.93639e-05,0.000133744,-0.000121017
31989868,27.9707,0.0355702,-0.0756495,9.81607,6.56572e-05,0.000649714,-0.000333295
31997427,27.9668,0.0284014,-0.0708433,9.80634,2.63667e-05,0.000609897,-0.000237445
32005904,27.9648,0.0231263,-0.0653695,9.80812,8.74698e-06,0.00045897,-6.60564e-05
32014411,27.9644,0.0208092,-0.063224,9.81431,8.57924e-05,0.000537784,0.000122502
32022918,27.9619,0.0251812,-0.0664374,9.81413,8.42516e-05,-7.5828e-05,4.97657e-05
32030477,27.9775,0.0298959,-0.0723815,9.80612,-0.000163023,-0.000173552,0.000108477
32038984,27.9766,0.0306974,-0.070545,9.80761,0.000144813,-0.000114814,0.000125811
32047461,27.9756,0.0323443,-0.0697141,9.80977,4.92926e-05,7.35301e-05,0.000125689
32055968,27.9785,0.0312952,-0.0721005,9.80992,-0.000125965,0.000419301,8.66585e-05
32064140,27.9678,0.0278999,-0.0715101,9.80984,0.000125064,0.000441861,0.000182029
32072035,27.9751,0.0272073,-0.0680723,9.81121,-1.09104e-05,0.000152493,6.88272e-05
32080541,27.9756,0.029555,-0.0703565,9.81035,-0.000180525,0.000361386,0.000126371
32089018,27.9795,0.030765,-0.0732611,9.80935,2.91083e-05,3.71727e-05,0.000125629
32098280,27.9751,0.0326372,-0.0717661,9.81076,8.66503e-05,0.000287143,0.000105641
32106165,27.9565,0.0315721,-0.0736375,9.81059,-4.7856e-05,0.000248735,-2.72341e-05
32114126,27.9609,0.0304292,-0.0729977,9.80776,-2.78813e-05,0.000268837,-4.50965e-05
32122068,27.9707,0.030801,-0.0704339,9.81415,0.000220165,0.000210321,-9.61587e-06
32130135,27.9683,0.0283254,-0.0704328,9.81251,0.000277902,0.000134146,-0.000180689
32138642,27.9697,0.0268991,-0.072215,9.80533,0.000144613,9.44723e-05,6.66829e-05
32147149,27.9727,0.0281604,-0.0710198,9.81141,0.000201557,-2.00659e-05,9.40799e-06
32155148,27.9731,0.0297103,-0.0704546,9.81448,0.000240775,-0.000213187,2.87867e-05
32163750,27.9653,0.0298745,-0.0732683,9.80403,0.000201929,0.000477144,8.47525e-05
32171639,27.9609,0.0286942,-0.070495,9.80865,-0.000124797,0.000209815,3.14888e-05
32179691,27.9756,0.0288469,-0.0682307,9.81987,0.00029442,0.00017331,8.62512e-05
32188198,27.979,0.0287128,-0.0695946,9.80877,0.000123018,0.000209122,0.000258507
32195727,27.9731,0.0310734,-0.0746119,9.80311,-4.76346e-05,9.52835e-05,8.72141e-05
32204235,27.9663,0.0321683,-0.0718913,9.81049,6.61209e-05,0.000249453,0.000200956
32212741,27.9683,0.0298962,-0.0715607,9.81315,0.000276815,-1.95073e-05,0.000198321
32221248,27.9712,0.0316381,-0.0748713,9.81189,0.000296986,0.000153863,0.000142261
32229871,27.9766,0.0324771,-0.076682,9.81226,0.000126003,-0.000133089,0.000124889
32238379,27.9844,0.032077,-0.0721798,9.80621,-0.000200793,-3.92646e-05,8.79604e-05
32246414,27.9795,0.0343781,-0.0726006,9.81084,0.000142951,0.000113733,-0.00012331
32254298,27.9766,0.0342106,-0.0733992,9.80917,6.72688e-05,0.000133841,-0.000160551
32261827,27.9775,0.030896,-0.0732647,9.81153,0.000181518,0.000648548,-0.000162103
32270334,27.9785,0.0237117,-0.0671738,9.81205,-0.000182628,0.000495138,-0.000101755
32278841,27.98,0.0204236,-0.0644574,9.80548,-5.00467e-05,0.000421065,-2.84333e-05
32287348,27.9819,0.0256418,-0.0666301,9.80992,0.00027731,0.000133377,0.000276481
32295571,27.9727,0.0298978,-0.0732798,9.81431,4.68298e-05,0.000116296,0.000373031
32303383,27.9697,0.0340252,-0.0753911,9.80822,-2.74278e-05,-0.00030755,0.000279052
32311890,27.9653,0.0375477,-0.0767192,9.80852,6.43557e-05,-0.000155098,-7.58292e-06
32320397,27.9609,0.0360462,-0.0742191,9.81579,0.000602915,0.000211705,-1.05675e-05
32329018,27.9634,0.0317195,-0.0717328,9.81205,0.000239939,0.000498478,-4.76046e-05
32336875,27.9644,0.0247526,-0.0682145,9.81081,-4.849e-05,0.000288908,-8.34906e-05
32345382,27.9663,0.0214836,-0.0650934,9.80341,0.000371612,0.00051669,6.58224e-05
32353447,27.9717,0.0207423,-0.0676477,9.81446,0.000144105,0.00028529,0.000199899
32362067,27.9673,0.0268479,-0.0696568,9.81021,-0.000164423,-0.000247335,0.000166111
32370574,27.9741,0.0318107,-0.0725246,9.79899,-0.000141247,-0.000229235,0.000335077
32379050,27.9849,0.0382321,-0.0765633,9.80386,9.94212e-06,-1.29512e-06,4.99258e-05
32386497,27.9756,0.0399952,-0.0787978,9.8119,-2.82766e-05,0.000340394,-0.000141178
32395451,27.9785,0.0387354,-0.0780107,9.81315,-0.000146136,0.000322905,-8.37992e-05
32402757,27.9766,0.0340489,-0.0759091,9.807,0.000196442,0.000497125,-0.000239438
32411039,27.9736,0.0311437,-0.0701533,9.80917,6.23897e-05,0.000877693,-0.000276353
32419547,27.9644,0.0223551,-0.0673821,9.8159,0.000312165,0.000937812,-0.000182502
32427107,27.9648,0.0199393,-0.0642851,9.81224,0.000103051,0.000594175,-4.81471e-05
32435583,27.9639,0.0213485,-0.0663226,9.80383,0.000127359,0.000191505,8.6687e-05
32444090,27.9673,0.0256291,-0.0666712,9.82712,3.03233e-05,-0.000209338,0.000126012
32452597,27.9785,0.0305292,-0.0727457,9.79843,-6.62241e-05,-9.66117e-05,0.000182863
32461238,27.9746,0.0351926,-0.0764109,9.80158,1.20877e-05,-7.79346e-05,0.000240633
32469745,27.9731,0.0348653,-0.076633,9.82329,0.000142592,0.000382753,4.70509e-05
32477576,27.9736,0.0323123,-0.073111,9.81065,0.000142368,0.000192596,-2.7785e-05
32485647,27.9658,0.0349094,-0.0746197,9.80041,2.70336e-05,0.000269562,-2.66944e-05
32493206,27.9663,0.0310995,-0.0764788,9.80714,-0.000241235,0.000401087,-4.55718e-05
32501713,27.9888,0.0246712,-0.0649326,9.81325,-0.000123995,0.000265044,-2.59639e-05
32510220,27.9941,0.0228152,-0.0648927,9.80969,0.000236821,0.00040217,8.68348e-05
32518697,27.9824,0.0289826,-0.0745822,9.80974,0.000145445,2.05714e-05,0.000182337
32527350,27.9731,0.035597,-0.0786174,9.81481,-0.000182129,-6.82572e-07,-0.000121135
32535278,27.9609,0.0346517,-0.0721095,9.80767,-4.99362e-05,0.000188302,-0.000139979
32543270,27.9644,0.0289431,-0.0723479,9.80961,0.000236574,0.000573554,-0.000123623
32551777,27.9839,0.0250094,-0.0714993,9.82561,0.000468136,0.000631513,-1.16556e-05
32559306,27.98,0.0221762,-0.0675198,9.81078,-0.000297113,0.000209246,3.22485e-05
32567813,27.9683,0.0332712,-0.0703887,9.79786,0.000182861,-0.000422568,1.18999e-05
32576320,27.9712,0.0390923,-0.0719285,9.81346,0.000105328,-0.000363606,0.000145319
32584827,27.9761,0.0256322,-0.0716034,9.80301,-2.98389e-05,0.00136049,0.000182685
32593429,27.9751,0.0288248,-0.068254,9.81016,0.000105973,0.000382666,0.000107066
32601478,27.978,0.0267666,-0.074218,9.82354,0.000106995,0.000190326,0.000106078
32609370,27.9673,0.0253328,-0.0687291,9.81042,0.000202575,0.000152418,0.000201311
32617877,27.9668,0.0315655,-0.0712629,9.79732,4.86813e-05,1.53366e-06,0.000125124
32625859,27.9668,0.0355139,-0.0772174,9.81198,-6.63587e-05,0.000365265,0.000278973
32634336,27.9644,0.035048,-0.0760926,9.81635,0.000219701,0.000248211,0.000142138
32642842,27.9717,0.0355725,-0.0734937,9.8095,2.966e-05,-7.94169e-05,0.000124983
32650927,27.979,0.0348761,-0.0755527,9.8125,0.000281156,1.99438e-05,6.5966e-05
32659630,27.9902,0.0344238,-0.0768391,9.80808,2.86559e-05,-0.000134841,-8.3431e-05
32667541,27.9844,0.0328728,-0.0750925,9.80645,-0.000124525,0.00020873,-0.000159268
32676048,27.9727,0.0309188,-0.0688853,9.80895,4.6485e-05,0.000115507,-0.000103191
32683977,27.9653,0.025444,-0.067784,9.8082,-4.9523e-05,0.000516287,-6.59148e-05
32691536,27.9604,0.0254212,-0.0667013,9.81227,-1.28914e-05,0.0001158,-4.52151e-05
32700043,27.9785,0.0241077,-0.0684916,9.81127,-0.000144417,0.000134998,8.87964e-05
32708550,27.9785,0.0277124,-0.0696599,9.81224,0.000105072,-0.000153632,-7.45798e-06
32717027,27.9722,0.0315717,-0.0714906,9.80531,4.89546e-05,1.80738e-05,6.91939e-05
32724586,27.9751,0.0321009,-0.0718303,9.8112,0.000355896,-3.92808e-05,0.000161887
32733093,27.981,0.0325182,-0.0727361,9.81208,-3.02303e-05,0.000193083,-6.5368e-06
32741600,27.978,0.0315511,-0.0722779,9.80768,2.7539e-05,0.000170085,0.000182826
32750077,27.9761,0.0299447,-0.0690109,9.81041,-3.06393e-05,7.44762e-05,1.13866e-05
32757636,27.98,0.0265654,-0.0718951,9.80808,8.52153e-05,0.000114441,-4.77248e-05
32766143,27.981,0.0287345,-0.0704734,9.80582,6.64744e-05,0.00013464,0.000239161
32774650,27.9771,0.0298882,-0.0711504,9.812,0.000183927,0.000152714,0.000200211
32783157,27.9849,0.0303017,-0.0710204,9.81742,-0.000220156,0.000283904,-7.13654e-06
32791737,27.9868,0.0320099,-0.0732881,9.81472,-2.82622e-05,-2.90186e-06,4.90748e-05
32799999,27.9976,0.0337478,-0.0751807,9.80556,-8.68276e-05,-0.000249066,1.16204e-05
32807700,28.0054,0.0340087,-0.0719511,9.81063,0.000296251,0.000343466,8.89604e-06
32816207,27.998,0.0318062,-0.0741508,9.81141,0.00020308,0.000287165,0.000105279
32826152,27.9893,0.0295786,-0.0729843,9.80833,8.42316e-05,0.000400386,-8.86318e-06
32833448,27.9839,0.0294582,-0.0703225,9.80708,2.59602e-05,0.000247888,-0.000121788
32841282,27.9839,0.0262922,-0.0706555,9.81164,0.000179764,0.000249272,2.86487e-05
32849257,27.9829,0.0228417,-0.0690356,9.81663,0.000182735,0.00041961,-8.51644e-05
32857829,27.9805,0.0219742,-0.0676491,9.81268,0.00010869,5.73202e-05,0.000335458
32866336,27.9844,0.0259224,-0.0701993,9.81098,0.000259573,-0.000457554,0.000372579
32874309,27.98,0.0350455,-0.0763326,9.81036,-0.000237019,-0.000784391,0.000336111
32882307,27.979,0.0458795,-0.0793217,9.8043,-1.05011e-05,-0.000612409,3.10883e-05
32891983,27.9678,0.0404021,-0.0758708,9.8099,0.000411557,0.000324812,-0.000163987
32899880,27.9683,0.0292425,-0.0743778,9.81663,0.000314569,0.000861486,-0.000296757
32907218,27.9868,0.0214175,-0.0658435,9.80758,-3.25683e-05,0.000497285,-0.000160588
32915357,27.9873,0.0191862,-0.0619046,9.8045,0.000103302,3.93468e-05,-4.76094e-05
32922935,27.9814,0.0248565,-0.0660587,9.80228,-0.000105064,1.22192e-06,0.000220109
32931441,27.9697,0.0311804,-0.0721902,9.80777,-0.000332753,1.76314e-05,0.000184352
32939918,27.9751,0.037914,-0.0753783,9.80733,-0.00046829,7.48884e-05,0.000108905
32948426,27.98,0.0414053,-0.0797975,9.81568,-6.78317e-05,0.000382191,-7.50126e-06
